Uid	Term	Term_Score
13744	devs	51.98293
13745	all	100
13745	ubisoft	86.45049
13745	game	38.16782
13746	all	100
13746	developers	36.89574
13746	game	38.16782
13747	all	100
13747	ubisoft	86.45049
13747	game	38.16782
13748	all	100
13748	ubisoft	86.45049
13749	all	100
13749	ubisoft	86.45049
13749	game	38.16782
13750	all	100
13750	ubisoft	86.45049
13750	game	38.16782
13751	all	100
13751	ubisoft	86.45049
13751	shit	40.9736
13751	game	38.16782
13752	all	100
13752	ubisoft	86.45049
13753	all	100
13753	ubisoft	86.45049
13754	all	100
13754	ubisoft	86.45049
13754	game	38.16782
13755	all	100
13755	ubisoft	86.45049
13756	all	100
13756	ubisoft	86.45049
13757	all	100
13757	ubisoft	86.45049
13757	game	38.16782
13758	all	100
13758	ubisoft	86.45049
13759	all	100
13759	ubisoft	86.45049
13760	all	100
13760	ubisoft	86.45049
13760	game	38.16782
13761	all	100
13761	ubisoft	86.45049
13762	all	100
13762	ubisoft	86.45049
13763	all	100
13763	ubisoft	86.45049
13763	game	38.16782
13764	all	100
13764	ubisoft	86.45049
13764	game	38.16782
13765	all	100
13765	ubisoft	86.45049
13765	game	38.16782
13766	all	100
13766	ubisoft	86.45049
13766	far cry	7.181452
13767	all	100
13767	finished	37.08191
13767	farcry	41.70108
13767	game	38.16782
13768	all	100
13768	finished	37.08191
13768	ubisoft	86.45049
13768	game	38.16782
13769	all	100
13769	ubisoft	86.45049
13770	all	100
13770	ubisoft	86.45049
13771	all	100
13771	finished	37.08191
13772	all	100
13772	ubisoft	86.45049
13773	all	100
13773	finished	37.08191
13773	ubisoft	86.45049
13773	far cry	7.181452
13773	game	38.16782
13774	all	100
13775	all	100
13775	ubisoft	86.45049
13775	game	38.16782
13776	all	100
13776	ubisoft	86.45049
13777	all	100
13777	ubisoft	86.45049
13778	all	100
13778	ubisoft	86.45049
13779	all	100
13779	ubisoft	86.45049
13780	all	100
13780	ubisoft	86.45049
13780	game	38.16782
13781	all	100
13781	ubisoft	86.45049
13781	game	38.16782
13782	all	100
13782	ubisoft	86.45049
13783	all	100
13783	ubisoft	86.45049
13783	game	38.16782
13784	all	100
13784	ubisoft	86.45049
13785	all	100
13785	ubisoft	86.45049
13786	all	100
13786	ubisoft	86.45049
13786	game	38.16782
13787	all	100
13788	all	100
13788	finished	37.08191
13789	all	100
13789	ubisoft	86.45049
13790	all	100
13790	finished	37.08191
13790	far cry	7.181452
13790	series	43.50402
13790	game	38.16782
13791	all	100
13792	all	100
13792	game	38.16782
13793	all	100
13793	farcry	41.70108
13794	all	100
13794	ubisoft	86.45049
13795	all	100
13795	ubisoft	86.45049
13796	all	100
13796	ubisoft	86.45049
13796	game	38.16782
13797	all	100
13797	ubisoft	86.45049
13798	all	100
13798	ubisoft	86.45049
13798	far cry	7.181452
13799	all	100
13799	shit	40.9736
13799	devs	51.98293
13800	all	100
13800	ubisoft	86.45049
13801	all	100
13801	ubisoft	86.45049
13802	all	100
13802	ubisoft	86.45049
13802	game	38.16782
13803	all	100
13803	devs	51.98293
13804	all	100
13804	ubisoft	86.45049
13805	all	100
13805	finished	37.08191
13806	all	100
13806	ubisoft	86.45049
13807	all	100
13807	game	38.16782
13808	all	100
13808	ubisoft	86.45049
13808	game	38.16782
13809	all	100
13809	ubisoft	86.45049
13809	game	38.16782
13810	all	100
13810	ubisoft	86.45049
13811	all	100
13811	ubisoft	86.45049
13812	all	100
13812	ubisoft	86.45049
13813	all	100
13813	devs	51.98293
13814	all	100
13814	ubisoft	86.45049
13815	all	100
13815	ubisoft	86.45049
13815	game	38.16782
13816	all	100
13816	ubisoft	86.45049
13817	all	100
13817	ubisoft	86.45049
13817	game	38.16782
13818	all	100
13818	ubisoft	86.45049
13819	all	100
13820	all	100
13820	finished	37.08191
13821	all	100
13821	ubisoft	86.45049
13821	game	38.16782
13822	all	100
13823	all	100
13823	ubisoft	86.45049
13823	game	38.16782
13824	all	100
13824	ubisoft	86.45049
13824	game	38.16782
13825	all	100
13826	all	100
13826	ubisoft	86.45049
13826	game	38.16782
13827	all	100
13827	game	38.16782
13828	all	100
13828	ubisoft	86.45049
13829	all	100
13829	finished	37.08191
13829	game	38.16782
13830	all	100
13831	all	100
13831	ubisoft	86.45049
13832	all	100
13832	ubisoft	86.45049
13833	all	100
13833	ubisoft	86.45049
13834	all	100
13834	ubisoft	86.45049
13835	all	100
13835	ubisoft	86.45049
13836	all	100
13836	ubisoft	86.45049
13837	all	100
13837	ubisoft	86.45049
13838	all	100
13839	all	100
13840	all	100
13840	ubisoft	86.45049
13840	far cry	7.181452
13840	game	38.16782
13841	all	100
13841	ubisoft	86.45049
13842	all	100
13842	ubisoft	86.45049
13842	game	38.16782
13843	all	100
13843	ubisoft	86.45049
13844	all	100
13844	ubisoft	86.45049
13845	all	100
13846	all	100
13846	ubisoft	86.45049
13847	all	100
13847	ubisoft	86.45049
13847	farcry	41.70108
13847	game	38.16782
13848	all	100
13849	all	100
13849	ubisoft	86.45049
13850	all	100
13851	all	100
13851	developers	36.89574
13852	all	100
13852	ubisoft	86.45049
13852	game	38.16782
13853	all	100
13854	all	100
13854	ubisoft	86.45049
13855	all	100
13855	ubisoft	86.45049
13856	all	100
13857	all	100
13857	ubisoft	86.45049
13857	far cry	7.181452
13858	all	100
13858	ubisoft	86.45049
13858	far cry	7.181452
13858	game	38.16782
13859	all	100
13859	game	38.16782
13860	all	100
13860	game	38.16782
13861	all	100
13861	ubisoft	86.45049
13862	all	100
13862	ubisoft	86.45049
13863	all	100
13863	ubisoft	86.45049
13864	all	100
13864	ubisoft	86.45049
13865	all	100
13865	ubisoft	86.45049
13866	all	100
13867	all	100
13868	all	100
13868	ubisoft	86.45049
13869	all	100
13869	devs	51.98293
13870	all	100
13870	ubisoft	86.45049
13871	all	100
13871	ubisoft	86.45049
13872	all	100
13872	ubisoft	86.45049
13873	all	100
13873	game	38.16782
13873	devs	51.98293
13874	all	100
13874	ubisoft	86.45049
13874	far cry	7.181452
13874	game	38.16782
13875	all	100
13875	game	38.16782
13876	all	100
13876	ubisoft	86.45049
13877	all	100
13878	all	100
13878	ubisoft	86.45049
13879	all	100
13879	ubisoft	86.45049
13880	all	100
13880	ubisoft	86.45049
13881	all	100
13881	ubisoft	86.45049
13882	all	100
13882	ubisoft	86.45049
13882	game	38.16782
13883	all	100
13883	developers	36.89574
13884	all	100
13884	game	38.16782
13885	all	100
13885	far cry	7.181452
13885	game	38.16782
13886	all	100
13886	ubisoft	86.45049
13886	game	38.16782
13887	all	100
13887	ubisoft	86.45049
13887	game	38.16782
13888	all	100
13888	game	38.16782
13889	all	100
13889	ubisoft	86.45049
13889	far cry	7.181452
13889	game	38.16782
13890	all	100
13890	ubisoft	86.45049
13890	far cry	7.181452
13891	all	100
13891	ubisoft	86.45049
13892	all	100
13892	ubisoft	86.45049
13892	far cry	7.181452
13892	game	38.16782
13893	all	100
13893	game	38.16782
13894	all	100
13894	ubisoft	86.45049
13895	all	100
13895	ubisoft	86.45049
13896	all	100
13896	ubisoft	86.45049
13897	all	100
13898	all	100
13898	ubisoft	86.45049
13898	game	38.16782
13899	all	100
13899	ubisoft	86.45049
13900	all	100
13900	ubisoft	86.45049
13900	fuck	43.54567
13901	all	100
13901	ubisoft	86.45049
13901	fuck	43.54567
13902	all	100
13902	game	38.16782
13903	all	100
13903	ubisoft	86.45049
13903	shit	40.9736
13904	all	100
13904	ubisoft	86.45049
13905	all	100
13905	ubisoft	86.45049
13905	far cry	7.181452
13906	all	100
13906	finished	37.08191
13907	all	100
13907	ubisoft	86.45049
13908	all	100
13908	finished	37.08191
13908	far cry	7.181452
13909	all	100
13909	ubisoft	86.45049
13910	all	100
13910	ubisoft	86.45049
13910	fuck	43.54567
13911	all	100
13911	ubisoft	86.45049
13911	far cry	7.181452
13912	all	100
13912	ubisoft	86.45049
13913	all	100
13913	ubisoft	86.45049
13913	far cry	7.181452
13914	all	100
13914	ubisoft	86.45049
13914	far cry	7.181452
13915	all	100
13915	ubisoft	86.45049
13915	game	38.16782
13916	all	100
13916	ubisoft	86.45049
13917	all	100
13917	ubisoft	86.45049
13917	game	38.16782
13918	all	100
13918	ubisoft	86.45049
13919	all	100
13919	ubisoft	86.45049
13920	all	100
13920	ubisoft	86.45049
13920	game	38.16782
13921	all	100
13921	ubisoft	86.45049
13921	game	38.16782
13922	all	100
13922	ubisoft	86.45049
13923	all	100
13923	ubisoft	86.45049
13923	game	38.16782
13924	all	100
13924	ubisoft	86.45049
13925	all	100
13925	ubisoft	86.45049
13926	all	100
13926	ubisoft	86.45049
13927	all	100
13927	ubisoft	86.45049
13928	all	100
13928	ubisoft	86.45049
13929	all	100
13929	ubisoft	86.45049
13930	all	100
13930	ubisoft	86.45049
13931	all	100
13931	ubisoft	86.45049
13932	all	100
13932	ubisoft	86.45049
13933	all	100
13933	ubisoft	86.45049
13934	all	100
13934	ubisoft	86.45049
13935	all	100
13936	all	100
13936	ubisoft	86.45049
13937	all	100
13937	ubisoft	86.45049
13937	game	38.16782
13938	all	100
13938	game	38.16782
13938	devs	51.98293
13939	all	100
13939	ubisoft	86.45049
13939	game	38.16782
13940	all	100
13940	developers	36.89574
13940	ubisoft	86.45049
13941	all	100
13941	unfinished	37.71688
13941	game	38.16782
13942	all	100
13942	developers	36.89574
13943	all	100
13943	ubisoft	86.45049
13944	all	100
13944	ubisoft	86.45049
13945	all	100
13945	ubisoft	86.45049
13945	bugs	52.72708
13946	all	100
13946	ubisoft	86.45049
13947	all	100
13947	ubisoft	86.45049
13948	all	100
13948	game	38.16782
13949	all	100
13949	ubisoft	86.45049
13949	game	38.16782
13950	all	100
13950	ubisoft	86.45049
13950	game	38.16782
13951	all	100
13952	all	100
13952	ubisoft	86.45049
13952	far cry	7.181452
13953	all	100
13953	ubisoft	86.45049
13954	all	100
13954	ubisoft	86.45049
13955	all	100
13955	developers	36.89574
13956	all	100
13956	franchise	63.0741
13956	ubisoft	86.45049
13956	game	38.16782
13957	all	100
13957	ubisoft	86.45049
13958	all	100
13958	finished	37.08191
13958	far cry	7.181452
13958	game	38.16782
13959	all	100
13959	ubisoft	86.45049
13960	all	100
13960	unfinished	37.71688
13961	all	100
13961	finished	37.08191
13962	all	100
13962	ubisoft	86.45049
13963	all	100
13963	ubisoft	86.45049
13964	all	100
13964	finished	37.08191
13964	game	43.10328
13965	all	100
13965	finished	37.08191
13966	all	100
13966	ubisoft	86.45049
13967	all	100
13967	ubisoft	86.45049
13968	all	100
13968	ubisoft	86.45049
13968	shit	40.9736
13968	game	38.16782
13969	all	100
13969	unfinished	37.71688
13969	ubisoft	86.45049
13969	game	38.16782
13970	all	100
13970	devs	51.98293
13971	all	100
13971	ubisoft	86.45049
13971	game	38.16782
13972	all	100
13972	finished	37.08191
13972	game	38.16782
13973	all	100
13973	ubisoft	86.45049
13974	all	100
13974	ubisoft	86.45049
13974	game	38.16782
13975	all	100
13975	game	39.44459
13975	60	36.8259
13976	all	100
13976	ubisoft	86.45049
13977	all	100
13977	ubisoft	86.45049
13978	all	100
13978	ubisoft	86.45049
13979	all	100
13979	ubisoft	86.45049
13979	game	38.16782
13980	all	100
13980	unfinished	37.71688
13981	all	100
13981	ubisoft	86.45049
13982	all	100
13982	ubisoft	86.45049
13983	all	100
13983	ubisoft	86.45049
13983	game	38.16782
13984	all	100
13984	ubisoft	86.45049
13985	all	100
13985	ubisoft	86.45049
13985	game	38.16782
13986	all	100
13986	ubisoft	86.45049
13986	game	38.16782
13987	all	100
13987	ubisoft	86.45049
13988	all	100
13988	finished	37.08191
13989	all	100
13989	ubisoft	86.45049
13989	game	38.16782
13990	all	100
13990	ubisoft	86.45049
13990	game	38.16782
13991	all	100
13991	ubisoft	86.45049
13992	all	100
13992	ubisoft	86.45049
13993	all	100
13993	ubisoft	86.45049
13994	all	100
13995	all	100
13995	ubisoft	86.45049
13995	game	38.16782
13996	all	100
13996	game	38.16782
13997	all	100
13997	ubisoft	86.45049
13997	farcry	41.70108
13997	game	38.16782
13998	all	100
13998	ubisoft	86.45049
13999	all	100
13999	ubisoft	86.45049
14000	all	100
14001	all	100
14001	ubisoft	86.45049
14002	all	100
14002	developers	36.89574
14003	all	100
14003	ubisoft	86.45049
14004	all	100
14004	ubisoft	86.45049
14005	all	100
14005	ubisoft	86.45049
14006	all	100
14007	all	100
14007	game	38.16782
14008	all	100
14008	developers	36.89574
14009	all	100
14009	weapons	81.98419
14009	ubisoft	86.45049
14010	all	100
14010	ubisoft	86.45049
14010	game	38.16782
14011	all	100
14011	ubisoft	86.45049
14012	all	100
14012	ubisoft	86.45049
14012	game	38.16782
14013	all	100
14013	ubisoft	86.45049
14013	game	38.16782
14014	all	100
14015	all	100
14015	game	38.16782
14016	all	100
14016	ubisoft	86.45049
14017	all	100
14017	game	38.16782
14018	all	100
14018	community	36.82689
14018	ubisoft	86.45049
14019	all	100
14020	all	100
14020	ubisoft	86.45049
14020	game	38.16782
14021	all	100
14022	all	100
14022	finished	37.08191
14022	game	38.16782
14023	all	100
14023	ubisoft	86.45049
14024	all	100
14024	ubisoft	86.45049
14025	all	100
14025	ubisoft	86.45049
14026	all	100
14027	all	100
14027	far cry	7.181452
14028	all	100
14028	ubisoft	86.45049
14029	all	100
14029	ubisoft	86.45049
14029	fuck	43.54567
14030	all	100
14030	ubisoft	86.45049
14031	all	100
14031	ubisoft	86.45049
14031	game	38.16782
14032	all	100
14032	ubisoft	86.45049
14032	fuck	43.54567
14033	all	100
14033	finished	37.08191
14033	game	38.16782
14034	all	100
14034	far cry	7.181452
14034	game	38.16782
14034	devs	51.98293
14035	all	100
14035	ubisoft	86.45049
14035	shit	40.9736
14036	all	100
14036	ubisoft	86.45049
14037	all	100
14037	ubisoft	86.45049
14038	all	100
14038	ubisoft	86.45049
14038	game	38.16782
14039	all	100
14039	ubisoft	86.45049
14040	all	100
14041	all	100
14042	all	100
14042	ubisoft	86.45049
14043	all	100
14043	game	38.16782
14044	all	100
14045	all	100
14045	ubisoft	86.45049
14046	all	100
14046	developers	36.89574
14047	all	100
14047	ubisoft	86.45049
14047	co op	5.266573
14048	all	100
14048	ubisoft	86.45049
14049	all	100
14049	ubisoft	86.45049
14049	game	38.16782
14050	all	100
14050	ubisoft	86.45049
14051	all	100
14051	devs	51.98293
14052	all	100
14052	ubisoft	86.45049
14053	all	100
14053	ubisoft	86.45049
14054	all	100
14054	ubisoft	86.45049
14054	game	38.16782
14054	fuck	43.54567
14055	all	100
14055	ubisoft	86.45049
14055	game	38.16782
14056	all	100
14057	all	100
14057	ubisoft	86.45049
14058	all	100
14058	ubisoft	86.45049
14059	all	100
14059	ubisoft	86.45049
14059	game	38.16782
14060	all	100
14060	ubisoft	86.45049
14061	all	100
14061	ubisoft	86.45049
14061	game	38.16782
14062	all	100
14062	game	38.16782
14063	all	100
14063	ubisoft	86.45049
14063	game	38.16782
14064	all	100
14064	finished	37.08191
14065	all	100
14065	ubisoft	86.45049
14066	all	100
14066	devs	51.98293
14067	all	100
14067	ubisoft	86.45049
14068	all	100
14068	ubisoft	86.45049
14069	all	100
14069	unfinished	37.71688
14070	all	100
14070	ubisoft	86.45049
14071	all	100
14071	ubisoft	86.45049
14071	fuck	43.54567
14072	all	100
14073	all	100
14073	game	38.16782
14074	all	100
14075	all	100
14076	all	100
14076	game	38.16782
14077	all	100
14077	ubisoft	86.45049
14077	game	38.16782
14078	all	100
14079	all	100
14079	ubisoft	86.45049
14080	all	100
14081	all	100
14081	ubisoft	86.45049
14081	game	38.16782
14082	all	100
14082	ubisoft	86.45049
14082	game	38.16782
14083	all	100
14083	ubisoft	86.45049
14083	game	38.16782
14084	all	100
14084	unfinished	37.71688
14084	game	38.16782
14085	all	100
14085	ubisoft	86.45049
14086	all	100
14086	shit	40.9736
14086	game	38.16782
14087	all	100
14087	ubisoft	86.45049
14088	all	100
14088	ubisoft	86.45049
14088	shit	40.9736
14089	all	100
14089	ubisoft	86.45049
14090	all	100
14090	developers	36.89574
14091	all	100
14091	ubisoft	86.45049
14092	all	100
14092	ubisoft	86.45049
14093	all	100
14093	ubisoft	86.45049
14094	all	100
14094	unfinished	37.71688
14094	game	38.16782
14095	all	100
14096	all	100
14096	ubisoft	86.45049
14096	game	38.16782
14097	all	100
14097	ubisoft	86.45049
14098	all	100
14098	ubisoft	86.45049
14098	game	38.16782
14099	all	100
14099	ubisoft	86.45049
14100	all	100
14100	ubisoft	86.45049
14101	all	100
14101	ubisoft	86.45049
14102	all	100
14102	ubisoft	86.45049
14102	game	38.16782
14103	all	100
14103	ubisoft	86.45049
14104	all	100
14104	ubisoft	86.45049
14105	all	100
14105	ubisoft	86.45049
14105	shit	40.9736
14106	all	100
14106	ubisoft	86.45049
14107	all	100
14107	ubisoft	86.45049
14107	game	38.16782
14108	all	100
14108	ubisoft	86.45049
14109	all	100
14109	ubisoft	86.45049
14110	all	100
14110	ubisoft	86.45049
14111	all	100
14111	ubisoft	86.45049
14112	all	100
14112	ubisoft	86.45049
14112	game	38.16782
14113	all	100
14113	ubisoft	86.45049
14113	shit	40.9736
14114	all	100
14114	ubisoft	86.45049
14114	shit	40.9736
14115	all	100
14115	ubisoft	86.45049
14116	all	100
14116	ubisoft	86.45049
14116	game	38.16782
14117	all	100
14117	ubisoft	86.45049
14118	all	100
14118	ubisoft	86.45049
14119	all	100
14119	ubisoft	86.45049
14120	all	100
14120	game	38.16782
14121	all	100
14121	devs	51.98293
14122	all	100
14122	unfinished	37.71688
14122	game	38.16782
14123	all	100
14123	game	38.16782
14124	all	100
14124	ubisoft	86.45049
14124	game	38.16782
14125	all	100
14125	game	38.16782
14126	all	100
14126	bugs	52.72708
14127	all	100
14127	ubisoft	86.45049
14128	all	100
14128	unfinished	37.71688
14128	ubisoft	86.45049
14128	game	42.5014
14128	bugs	52.72708
14129	all	100
14129	developers	36.89574
14129	game	38.16782
14130	all	100
14130	ubisoft	86.45049
14130	game	38.16782
14131	all	100
14131	developers	36.89574
14132	all	100
14133	all	100
14133	game	38.16782
14134	all	100
14134	developers	36.89574
14135	all	100
14136	all	100
14136	ubisoft	86.45049
14137	all	100
14137	ubisoft	86.45049
14138	all	100
14138	ubisoft	86.45049
14138	game	38.16782
14139	all	100
14139	ubisoft	86.45049
14140	all	100
14140	game	38.16782
14141	all	100
14141	ubisoft	86.45049
14141	game	38.16782
14142	all	100
14142	ubisoft	86.45049
14142	game	38.16782
14143	all	100
14143	game	38.16782
14144	all	100
14144	ubisoft	86.45049
14145	all	100
14145	ubisoft	86.45049
14145	game	38.16782
14146	all	100
14146	ubisoft	86.45049
14146	far cry	7.181452
14147	all	100
14148	all	100
14148	ubisoft	86.45049
14149	all	100
14149	ubisoft	86.45049
14149	game	38.16782
14150	all	100
14150	ubisoft	86.45049
14151	all	100
14151	developers	36.89574
14151	ubisoft	86.45049
